simulation_id,sample_key,cell_id,time_trace,dis_to_target,simulation_file
20250717_003851_1.0,1,14,[1.00001    1.00307495 0.9816142  ... 1.13092949 1.082312   1.07000241],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,15,[1.00001    1.01871925 1.04706177 ... 0.96347119 0.96046923 0.971518  ],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,16,[1.00001    1.03035084 1.04032202 ... 0.92132327 0.91273348 0.89929743],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,17,[1.00001    0.94628037 0.94249373 ... 0.94590967 0.93857782 0.92623085],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,18,[1.00001    0.99948331 0.96947489 ... 0.97056945 0.97684331 1.00987588],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,19,[1.00001    0.97470124 0.95288129 ... 0.93042785 0.95357391 1.01609212],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,20,[1.00001    0.99744753 1.00807038 ... 0.97984273 1.0029718  1.01674528],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,21,[1.00001    1.00928822 0.99264821 ... 0.92316934 0.91643484 0.90931755],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,22,[1.00001    1.0099603  1.07069372 ... 0.99768201 0.97792221 0.95425909],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,23,[1.00001    0.99966961 1.00384675 ... 1.0357741  1.0283906  1.02895123],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,24,[1.00001    0.98935284 0.98597843 ... 0.91156388 0.9336945  0.95434786],0,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,25,[1.00001    1.00964484 1.02389234 ... 0.94574081 0.96773631 0.98991587],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,26,[1.00001    1.00821676 1.01816254 ... 0.92663548 0.88476418 0.88720493],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,27,[1.00001    1.03928496 1.03573739 ... 0.95501768 0.97351192 0.97541576],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,28,[1.00001    0.99071591 0.98051318 ... 1.03611009 1.06315259 1.08796349],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,29,[1.00001    1.00348659 0.98704192 ... 0.91771308 0.91043266 0.90894088],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,30,[1.00001    0.97829144 0.96481859 ... 1.02385071 1.02360671 1.02435475],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,31,[1.00001    0.98877013 0.99537745 ... 0.90785765 0.92517799 0.94947811],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,32,[1.00001    1.00310415 1.02936895 ... 0.92626469 0.95803903 0.9629682 ],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,33,[1.00001    0.99731787 0.9716991  ... 0.9526359  0.96464011 0.96252773],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,34,[1.00001    1.02441776 0.98599363 ... 1.05654884 1.07299931 1.04288828],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,35,[1.00001    0.99597628 0.99091864 ... 1.06849116 1.07118636 1.08045729],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,36,[1.00001    1.01059024 1.01343788 ... 1.1044759  1.11234942 1.10643891],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,37,[1.00001    1.02040435 1.01042707 ... 1.04135848 1.05631039 1.07433862],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,38,[1.00001    1.01665774 1.01626333 ... 0.88028548 0.9034429  0.89551136],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,39,[1.00001    0.98091123 0.99781803 ... 0.91628964 0.93055002 0.95598603],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,40,[1.00001    1.01359685 1.01853759 ... 0.99183185 0.97435452 0.96798559],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,41,[1.00001    0.97159079 0.95510312 ... 0.90069783 0.91995653 0.92580779],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,42,[1.00001    1.02021375 1.00722924 ... 0.94213571 0.95490209 0.99210182],5,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,43,[1.00001    1.05099215 1.06082194 ... 0.92150973 0.9337348  0.95048326],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,44,[1.00001    1.00393898 1.0168176  ... 0.92274961 0.9265899  0.92919389],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,45,[1.00001    0.98818433 1.00928746 ... 0.87314565 0.87640248 0.86497565],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,46,[1.00001    0.9877078  0.99746715 ... 0.87707365 0.9195749  0.89113985],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,47,[1.00001    0.97844377 0.98828123 ... 0.91408478 0.8886814  0.89882074],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_003851_1.0,1,48,[1.00001    1.00723607 1.01989317 ... 0.95907433 0.96355876 0.98591242],5,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_86.h5
20250717_004350_1.0,1,0,[1.00001    0.97065038 0.93282655 ... 0.99374378 1.02108241 1.03702273],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,1,[1.00001    1.03400432 1.03185092 ... 0.98393262 1.01145284 1.02511337],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,2,[1.00001    0.98357849 0.95953026 ... 1.08247768 1.1044535  1.08460604],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,3,[1.00001    1.00154524 1.00428156 ... 0.96139855 0.9473105  0.91769598],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,4,[1.00001    1.04143938 1.02922137 ... 1.05003841 1.03861685 1.03577623],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,5,[1.00001    0.99948662 1.0375341  ... 1.01232654 1.00051366 1.00246872],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,6,[1.00001    0.96226937 0.96626517 ... 0.96316277 0.95694435 0.97938877],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,7,[1.00001    1.00052249 0.99733025 ... 1.02343215 0.97837747 0.99966387],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,8,[1.00001    1.0056509  1.01191707 ... 1.1806945  1.12013081 1.10298365],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,9,[1.00001    0.98548994 0.99575223 ... 1.12839713 1.13014323 1.11435389],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,10,[1.00001    0.98767128 0.98651867 ... 1.05883923 1.01802145 1.05201406],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,11,[1.00001    0.99705375 0.97135467 ... 1.01674482 0.98536096 0.98420096],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,12,[1.00001    1.00907905 1.02686562 ... 0.94603631 0.98164266 0.99011575],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,13,[1.00001    1.01371549 0.98892032 ... 1.07482882 1.05340298 1.08331968],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,14,[1.00001    1.02498845 1.01407225 ... 1.06706868 1.07910163 1.07445367],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,15,[1.00001    0.9911307  1.0080571  ... 1.05060184 1.02120775 1.03842477],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,16,[1.00001    1.00068432 1.00017493 ... 0.98402243 1.00266822 1.01191381],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,17,[1.00001    0.99238176 0.98685181 ... 1.09757899 1.08809361 1.10623958],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,18,[1.00001    1.0381178  1.03860284 ... 0.95292052 0.96299507 0.96645024],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,19,[1.00001    1.00227448 0.98814054 ... 1.06817646 1.06275048 1.04602961],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,20,[1.00001    1.00795107 1.02542155 ... 0.99561676 1.00909121 1.00801473],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,21,[1.00001    0.98981774 0.96838121 ... 0.91294951 0.92169357 0.9203553 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,22,[1.00001    0.95622533 0.93792467 ... 1.09024526 1.07890932 1.07054049],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,23,[1.00001    1.02551703 1.01469819 ... 0.95701936 0.95005451 0.96190561],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,24,[1.00001    0.99507323 0.97193173 ... 0.96850461 0.9677035  0.98365875],0,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,25,[1.00001    1.00141835 0.98291967 ... 0.86000482 0.88293994 0.89938119],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,26,[1.00001    1.01001358 0.99644486 ... 1.01206188 1.04058434 1.03448023],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,27,[1.00001    0.99221155 1.02217982 ... 0.87929845 0.87760632 0.901604  ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,28,[1.00001    0.9825321  0.98705002 ... 0.92797817 0.89846558 0.95663388],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,29,[1.00001    0.9869723  0.97206461 ... 1.0076959  1.01629784 1.02145786],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,30,[1.00001    0.98580361 0.97390779 ... 0.81344457 0.84252142 0.89795268],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,31,[1.00001    1.01472604 0.97370016 ... 0.90979891 0.89933282 0.9146823 ],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,32,[1.00001    0.99268504 1.0018453  ... 0.96373221 0.96673546 0.98151318],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,33,[1.00001    0.98513995 0.97351128 ... 1.10151619 1.04622311 1.06003978],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,34,[1.00001    0.97609571 0.95138252 ... 1.19728995 1.19572139 1.20719474],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,35,[1.00001    0.97255377 1.00262019 ... 0.88287467 0.89891818 0.91452582],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,36,[1.00001    1.00274377 1.00229162 ... 0.85782054 0.85380236 0.84353458],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,37,[1.00001    0.9857437  0.98439667 ... 0.99031799 0.97236868 0.98984019],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,38,[1.00001    1.0122974  1.00293777 ... 1.13585491 1.12030831 1.09166733],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,39,[1.00001    1.02743394 1.01699758 ... 1.21682027 1.22009805 1.21477417],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,40,[1.00001    1.00944227 1.00734716 ... 0.99321219 0.96750912 0.95680827],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,41,[1.00001    0.99102125 0.97467125 ... 1.00081846 1.00644591 0.99503815],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,42,[1.00001    0.99589726 0.98366728 ... 1.03519737 1.01614677 1.01783631],5,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,43,[1.00001    1.01161229 0.94116177 ... 0.98249162 0.9839072  0.99038205],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,44,[1.00001    1.02090086 1.00794381 ... 0.90939137 0.89321343 0.8810589 ],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,45,[1.00001    1.00582703 1.01510095 ... 1.00782179 1.01454201 1.02681714],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,46,[1.00001    0.9940935  1.02041881 ... 1.1164935  1.12924789 1.17901238],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,47,[1.00001    0.9845904  1.01851323 ... 0.8699475  0.89304796 0.86677202],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004350_1.0,1,48,[1.00001    0.96621684 0.95918605 ... 1.02729427 0.98173655 0.99600349],5,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_87.h5
20250717_004851_1.0,1,0,[1.00001    1.00644813 1.0106926  ... 1.03316958 1.04173362 1.0568401 ],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,1,[1.00001    0.97651896 0.97784871 ... 1.09982694 1.10863234 1.15445989],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,2,[1.00001    1.01319124 1.00698759 ... 0.93955468 0.94805849 0.96999044],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,3,[1.00001    0.98979214 1.00318982 ... 1.01433006 1.0131138  1.01263696],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,4,[1.00001    1.01100429 1.02280726 ... 0.82676268 0.81082157 0.8012385 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,5,[1.00001    0.99064477 0.99458348 ... 0.8235508  0.89037566 0.86198104],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,6,[1.00001    1.03468149 1.02771515 ... 1.01482501 1.02357397 0.99841443],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,7,[1.00001    0.99678458 0.99806631 ... 0.92806659 0.94105554 0.93736591],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,8,[1.00001    1.01954557 0.99261295 ... 0.99224238 0.98744099 0.97801629],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,9,[1.00001    1.00477463 1.01393795 ... 0.96467924 0.97064251 1.00130089],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,10,[1.00001    0.99615306 0.98085437 ... 0.97295056 0.98200678 1.01325853],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,11,[1.00001    1.01417459 0.98369407 ... 1.06044071 1.03942038 1.01121575],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,12,[1.00001    1.01065194 1.00789609 ... 0.94979668 0.94451068 0.93901459],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,13,[1.00001    0.9992674  0.97688224 ... 1.05742637 1.0345915  1.02691629],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,14,[1.00001    1.02400226 1.01969387 ... 1.04286465 1.04347253 1.03209263],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,15,[1.00001    0.99723818 0.96528912 ... 1.00469329 1.02223237 1.00903665],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,16,[1.00001    1.02797384 1.01610472 ... 1.03528037 1.03626683 0.99499744],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,17,[1.00001    0.96960093 0.94707586 ... 0.99537437 0.96313462 0.93974771],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,18,[1.00001    1.00884023 0.99243047 ... 0.85886557 0.86001495 0.88525934],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,19,[1.00001    0.95658496 0.96679238 ... 1.0262555  1.03162527 1.03532364],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,20,[1.00001    1.00099844 0.99222031 ... 1.04653146 1.0566869  1.05929739],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,21,[1.00001    1.00796989 1.00217201 ... 0.93301729 0.93387664 0.94997196],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,22,[1.00001    0.99844772 0.97177985 ... 0.98510803 0.94918343 0.98426175],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,23,[1.00001    0.99990007 1.03349514 ... 1.03603099 1.02152436 0.96783153],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,24,[1.00001    0.98709014 0.96391723 ... 0.98723907 0.98184521 0.96580436],0,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,25,[1.00001    0.99327242 1.0133018  ... 1.01935595 1.04153596 1.02472495],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,26,[1.00001    1.00618463 0.97631383 ... 0.99527804 0.98636425 0.98414769],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,27,[1.00001    0.9778889  0.94554536 ... 1.09482479 1.11022741 1.12633519],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,28,[1.00001    0.99495988 0.99431362 ... 1.02286071 1.02709438 1.0293188 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,29,[1.00001    0.99259062 0.98974606 ... 0.94111633 0.94747002 0.93501037],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,30,[1.00001    0.99283088 1.03630146 ... 1.08215634 1.08556692 1.05979332],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,31,[1.00001    0.9929792  0.99288947 ... 0.90789684 0.88655978 0.89396593],1,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,32,[1.00001    0.99749975 0.99147826 ... 0.77338704 0.81564326 0.81058989],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,33,[1.00001    0.9926715  0.99167816 ... 0.99535066 0.98279603 1.00422709],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,34,[1.00001    1.02179698 0.98001975 ... 0.9699222  0.99249325 0.999574  ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,35,[1.00001    0.9428345  0.95301039 ... 1.08482647 1.10421042 1.12080329],4,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,36,[1.00001    1.01061137 1.04762604 ... 1.03131534 1.01327807 1.0020703 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,37,[1.00001    1.00165639 0.98177625 ... 1.04621338 1.05778479 1.05203494],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,38,[1.00001    1.00264126 1.00779871 ... 0.90999682 0.96132663 0.97581547],2,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
20250717_004851_1.0,1,39,[1.00001    1.02332558 1.04985287 ... 0.98509282 0.99937554 1.00899704],3,sim_data__stimMag_0.50_beta_0.40_noise_0.020_kcross_0.0050_nSamples_25_88.h5
